"measured","predicted"
-2.30258509299405,-2.05907705243769
3.49303487198751,3.14713698105767
1.35904391756722,2.45179837575728
2.28450869490653,-2.06209468972803
4.1044153478665,1.43344950322194
-0.37347382984348,-2.04226070676569
3.22137669508377,1.98976162535151
3.6506712282224,-1.63951844408684
-2.30258509299405,-2.10468246322777
3.92512085289732,3.22454170256602
3.25361342695632,3.21887792792597
3.87313247775764,1.36048372202667
5.12389254828069,2.39902227481395
4.10422228317851,-2.0509022684432
-2.19860533013679,1.41007638651253
-2.30258509299405,-2.09434852816276
-2.23153649595952,-2.02366011901624
5.5248352185012,3.46490317396518
-2.30258509299405,-2.09265019024354
0.591507511735656,-2.06023616943932
-2.30258509299405,-2.0392783001466
0.258541582705364,-1.37482391740278
2.06599909548334,2.24319498393248
1.06613041842286,1.54168773660438
5.42675015836967,3.19696159408538
3.43359035155589,2.91487004975022
-2.22971249073845,-1.98302604724447
3.64967074088866,2.36396521111271
4.870460933355,2.50172817260202
4.17934113307455,1.84102952262921
3.97616519803794,1.36319107002494
4.77508172270536,2.30178831463979
3.78457137922607,3.24149807761095
2.29801265531549,0.498841819317269
5.24127071116876,0.811481738156665
-2.04762509566018,-2.07316882690864
-2.30258509299405,-1.97283602614836
-0.0621488453551637,2.52860104231039
-2.30258509299405,-2.05662390492583
-2.30258509299405,-2.00159983522559
2.08927429136318,1.6675304039709
-2.23346480295852,-2.02355905422323
-2.30258509299405,-2.05292445643365
2.91262780012239,-1.69145860450015
3.51620025996373,-2.08851998530201
5.83935594748162,-1.46416487836408
2.00821671695162,1.867498327256
-2.30258509299405,-2.01515367922393
3.32381225061261,2.24197116964542
0.0329694841022916,0.73705936592288
2.39909455337385,2.22989761107033
2.50974559313492,2.48247719568832
1.17788239026611,-1.41288623921627
1.37180235746646,1.72632947256051
2.54105853873316,2.71121641332892
0.80725681085002,2.84239400341232
-0.322533040197542,-0.262271350138766
4.03567854192619,-2.01425932686323
1.06106617259414,2.68611084116799
-2.17127704516983,-2.10668566527223
-2.30258509299405,-2.11639665493331
3.02065412815909,0.532531987037894
4.02038401509821,3.620749404482
1.64520459034664,1.62379265948897
1.40940034983437,-2.1214153466672
4.28855077148171,3.31126080772523
2.5760338506976,-1.01947084431934
2.79009705298259,2.98327300905635
3.28132090628913,2.59150533987911
2.7846778533371,2.64876237103255
4.32375907654899,3.75387010954976
2.87978817102316,-1.99257456479685
2.54022309045871,-2.01279540308058
3.81717591837982,2.59838026064445
-1.39679732464637,-2.12877067918459
-2.30258509299405,-2.05475579288286
2.48942973851559,3.03971658419596
-1.00748813076841,-1.93941239451285
-2.30258509299405,-2.03477776745607
2.43151466345825,-2.12739421213535
-2.30258509299405,-2.02930433577354
-2.30258509299405,-2.04163578265499
4.68333420695745,2.95256728423788
2.79881674085666,2.96040900894254
-2.30258509299405,-2.05610922721536
1.3590182266089,1.61337246803186
4.01077815359994,3.01333721737975
-2.30258509299405,-2.07361214412476
-1.95631670996559,-2.04070751850572
-2.30258509299405,-2.05666496147039
0.766899375146619,2.66214448381959
3.53731210128895,2.93680921343746
4.41520751005811,1.44044322256555
0.688225086907148,-0.139150182145631
4.55634962135657,2.6935132375139
-0.00429018971733131,1.42661108544616
3.52740703565594,2.9970242106863
-2.30258509299405,-2.02369752740925
-2.30258509299405,-2.08590579896079
3.3769866529471,2.09033911419967
2.9714805637517,1.73764143776044
3.24439931169915,-2.10239459531673
2.83793160728995,3.56533620328973
0.106384990704014,-2.04299462000072
4.57336264723277,-2.22256755683214
0.518150729551058,-2.05694460662627
2.60233406666396,-1.91515168976106
-2.30258509299405,-2.0609410667006
-1.87958725211358,-2.10774790199862
3.73591808524456,2.90800278679171
-2.12774394482402,-1.73393099109357
4.11860130747838,2.41572787707666
-1.89195202847314,-2.0407729846927
-2.0243164380592,-2.0553043006354
4.21915617280761,2.49611104157081
-2.30258509299405,-2.05844816298917
3.39854720638114,2.13001281390146
-2.30258509299405,-2.05667179628922
2.25470701274958,2.6259821258562
-2.04242710672322,-2.05212205247818
1.22596127621636,2.94232064994399
5.36926965046538,3.19429799835899
2.52946565298516,2.8773427864328
-2.30258509299405,-2.06795822399882
3.60526955824984,0.715219342928871
2.07586640850038,2.48582253594471
3.22579582633337,1.85746808223411
0.0897200385847278,-0.401793091693734
-0.928489839331153,-1.42198874305213
0.70974369336721,-1.52572800520469
-0.386505483097409,-1.17577822637648
3.21560648640053,2.64719169239287
3.0264021088551,-2.03179239952224
0.582662447384674,1.31007561302179
2.61255933830903,1.98141439441972
4.06985888655214,1.36270640134083
3.00968941788318,-2.30805415783041
2.49334593860184,2.18334535978255
5.07574864998467,3.48567785065001
7.03977427851657,2.20008634656326
7.11940907513738,2.44628461706693
4.46249079198658,2.67094920009073
-2.30258509299405,-2.05589692330972
-2.30258509299405,-2.09737444367845
1.79733058835158,1.09647431879318
4.87621207534157,2.60433666872619
0.172919159131308,2.03794363084362
3.61707728309485,1.8715969286912
-2.30258509299405,-2.08377204317437
3.5368057824777,3.58130326319833
3.43606568810204,1.76313766229293
2.439595427078,2.74685773990932
2.97971467399411,2.65829613791301
3.49569207753467,-2.1206755059117
4.64610097459006,3.13564165858402
5.68592395635489,-0.581171531052288
3.32927522400263,2.70962870709416
-1.3747650794461,-2.17490986202545
6.02345969942528,3.4308914918836
1.99352411156662,2.62232912854211
3.05650276708357,2.76631327448146
-2.06032385478414,-2.06677240474798
3.58231821787959,2.75992829721062
-2.12165116517869,-2.05851974082495
3.91277472281782,-2.05572927733807
4.65704131339798,-2.04938027980008
1.19489169558974,1.00798412094286
3.0603536037628,1.54770854737532
5.42900785261619,3.0596913559307
2.0281850887189,3.1724345846485
-2.12298139289552,-2.10510163421737
4.3634883577498,2.86920476495225
2.54512334527655,3.02445834886622
-0.236905311444631,-0.668460206535297
-2.02669730042498,-1.9577645799432
1.66828212673585,2.64622059586808
1.79865398070193,2.06865491139553
-1.34156194228454,1.33533467313064
4.08335944616335,1.08946339043263
4.40810974349077,1.42315364129944
-2.30258509299405,-1.98116172827783
3.15653648376057,2.29022982606136
2.71358817153063,1.35568815431263
4.58653054216439,1.91522778330988
-2.30258509299405,-2.05313550660841
1.65336866974004,2.1340452713244
2.93935767010147,2.77431976987908
1.51121629851559,0.841774618998698
-2.10327778106244,-2.07219420917591
2.52268401412203,2.40474078492116
0.618919201205647,-1.84845724481764
2.41426957018856,-1.92499013549308
-2.10257097666917,-2.02886915558269
-2.30258509299405,-2.05719227525121
4.14802591958279,3.17529921671045
3.89275659434235,0.739142550254939
3.00687990715605,3.69534996607491
1.84880593235731,1.74677540755187
-0.0989124602326917,-0.223123179124305
2.32482592192994,-0.123557009086131
-2.30258509299405,-2.0665201017828
-1.98929667918773,-2.10046585255168
3.8740573443674,1.14652425152183
3.55086947615249,3.04935618403729
4.12392439984111,2.60586958600621
1.23549182001548,2.60164254564513
4.77997187263163,2.85816638672023
0.644970078429573,0.609010404385223
1.43195582648777,1.17069969681796
3.23115611253,-2.02587730404095
4.53421646471972,2.88285625664758
-2.30258509299405,-2.03267264580714
1.16499286218499,-2.1388641571218
4.63211392143564,-1.87572833769978
2.77016077716511,1.87884984231304
3.69417540577312,2.42114772873239
2.63870726835096,3.13582150252852
5.7502779445353,2.24893951456747
-2.30258509299405,-2.05827775545813
4.27195783017703,1.94317659860642
3.16961414955486,2.95101055366288
3.33160075652407,3.32229595494017
1.89360280686044,1.80182968045688
2.48978639112728,2.45908655265751
5.74857099211295,-1.99781313871284
-2.30258509299405,-2.07149160419569
5.21803963125767,3.3544933935314
-2.30258509299405,-2.06770335072721
3.1178304301147,-1.72993383081358
4.1187119186704,3.03698099724593
-2.30258509299405,-2.12490177921934
1.21749102012684,1.41436534621362
-2.15665784739319,-1.19783071404792
-2.30258509299405,-2.05573276170378
-2.30258509299405,-2.05391944338002
4.587775776606,3.87006587130194
-1.32213341125338,-1.07744002176302
3.00712710516786,1.91874205891989
4.00253258988227,-1.73054455448871
3.31540344510927,2.36294859938154
3.85249802878028,2.39387769004637
-2.30258509299405,-2.0486519155372
2.61332918104253,-2.07620455825531
2.6248062638454,2.9911772747663
-2.17412239954876,-2.30699957592151
2.17934004265703,-1.90310205831532
3.60466597752979,2.1885848528422
-2.30258509299405,-2.0813388099118
-2.30258509299405,-1.97043711255915
-2.30258509299405,-2.05672718634859
-2.30258509299405,-2.16427952999289
9.45036463889843,3.42167223545069
2.66745734699395,3.71633121043461
-2.30258509299405,-2.06792773445954
2.93790186927315,-2.05610283083902
2.60967265506975,0.435006419243597
4.2262671614322,3.1447516208423
3.56914107051015,2.13000774794305
-2.30258509299405,-2.05878127629872
0.899201539880429,1.4984068934806
0.324269513894037,-2.06160155398553
-2.14534462006899,-2.10973152327222
